Id,SalePrice
2735,136289.445634235
2736,153635.84628357374
2737,116521.1781708855
2738,133638.50562784733
2739,160217.0957038539
2740,128508.80588679771
2741,147687.96770493113
2742,152733.32928926297
2743,151099.83163250543
2744,149759.5670858698
2745,143915.68543369634
2746,149655.5219773501
2747,160976.69288749518
2748,139525.54261849998
2749,136661.99774715636
2750,136664.56094580388
2751,155257.35860703106
2752,214211.67501691752
2753,176326.9641959492
2754,265306.14455660176
2755,132496.27471084878
2756,97667.95648988438
2757,87579.0161071392
2758,99698.95585045165
2759,151181.7937150118
2760,124957.19674955208
2761,157878.54572580638
2762,152467.04905738536
2763,179386.0275407989
2764,158176.9308576721
2765,304235.5538035884
2766,141702.97530830454
2767,92465.86481176615
2768,137967.88861686073
2769,125525.60646465217
2770,150652.28388562877
2771,123571.55322721378
2772,115595.29922664192
2773,159946.64847909246
2774,134396.57929607533
2775,126680.41723643398
2776,142207.64015572824
2777,159789.31563989428
2778,123354.56208334146
2779,113242.77731608364
2780,94221.8293685507
2781,92176.32831897064
2782,104939.69331628352
2783,91732.03289612003
2784,129651.67013618101
2785,115786.62775997561
2786,81019.91178735704
2787,127160.36469445666
2788,86759.99486689194
2789,163598.74230784975
2790,86013.31093086784
2791,110885.15303229775
2792,70189.68852823872
2793,172729.34244287878
2794,84221.04430451783
2795,101330.23750284995
2796,96470.94256704833
2797,213118.1672239247
2798,91080.86068850517
2799,112007.44639160804
2800,71958.57506687484
2801,110587.61493430674
2802,150248.16509296224
2803,132345.98224134606
2804,154718.6830220014
2805,98810.60368572094
2806,86580.5161130229
2807,159010.40563037226
2808,149633.1386558417
2809,134318.85790103456
2810,121802.56170377214
2811,162304.11759109664
2812,146118.93923584034
2813,123449.27291528383
2814,144049.4734285026
2815,131545.36998800604
2816,205837.96855820477
2817,152507.05191549653
2818,123129.90745412765
2819,163539.0259832656
2820,137328.01277291903
2821,121166.02264366779
2822,198809.66893261205
2823,294534.6866755069
2824,180800.99844040076
2825,153920.3574854602
2826,119767.34928413208
2827,145912.74451339
2828,239112.0670940058
2829,219501.4070853464
2830,247959.5413082122
2831,166955.56991556377
2832,236682.64236815812
2833,297995.17206130765
2834,221448.78669780842
2835,205282.97409067804
2836,194500.15794880543
2837,174489.94348094592
2838,146632.36748415072
2839,187608.130334713
2840,190419.3788660521
2841,206091.8224468588
2842,221319.66894589606
2843,144853.22598889028
2844,156847.4027479094
2845,124460.73063845512
2846,218057.7649483342
2847,191999.56363433826
2848,208227.678675917
2849,201730.77086540722
2850,252757.54705576482
2851,205714.29943245745
2852,220813.5702109939
2853,239305.5652419985
2854,146919.6028766486
2855,199233.07628662125
2856,205443.98171408073
2857,194415.0546274683
2858,188423.29919142628
2859,118331.28303576719
2860,126545.86504285163
2861,122523.24059744868
2862,194837.73615575532
2863,127163.15209637051
2864,286003.470101419
2865,128640.55128349508
2866,130732.24778902845
2867,82658.47375531404
2868,100361.54376304106
2869,109602.49628657522
2870,149269.45657682585
2871,85470.78801539834
2872,51746.20322345864
2873,96066.35221757696
2874,131232.94844933593
2875,99885.53769884264
2876,179027.90374180672
2877,128624.13136756099
2878,149362.5784022724
2879,139722.18740399752
2880,96431.27091548183
2881,168233.50907420955
2882,164558.03039435303
2883,192250.9365010765
2884,166950.85475703247
2885,188665.66144250764
2886,232582.4823912014
2887,102005.08994885503
2888,134398.64868642297
2889,69326.4838140313
2890,85531.86119954204
2891,120024.7544477207
2892,69836.92782648948
2893,83367.4297635726
2894,56774.620912160615
2895,267080.98781956354
2896,258479.0960891141
2897,196487.19910637307
2898,145209.70399179633
2899,225105.30508337106
2900,134859.27393107212
2901,190181.3856679708
2902,176668.62433933563
2903,335293.63345729484
2904,395680.5875476117
2905,133908.59555818862
2906,198571.03885180448
2907,123678.25987830207
2908,136855.75342484255
2909,169568.9513017506
2910,88597.80078847554
2911,92818.15332566352
2912,156400.36930793113
2913,87382.49545896267
2914,84425.75546554136
2915,91082.38830295633
2916,91693.54934822049
2917,176463.5096413465
2918,119376.16603417984
2919,201406.54426699464
